Cycle start time,Cycle end time,Cycle timezone,Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %,Nap
2023-01-24 23:32:12,2023-01-26 00:35:12,UTCZ,2023-01-24 23:32:12,2023-01-25 06:50:33,82,13.7,410,433,213,108,89,23,498,5,97,74,false
2023-01-23 23:42:21,2023-01-24 23:32:12,UTCZ,2023-01-23 23:42:21,2023-01-24 07:37:44,98,14.0,452,475,230,109,113,23,463,0,95,69,false
2023-01-22 23:55:17,2023-01-23 23:42:21,UTCZ,2023-01-22 23:55:17,2023-01-23 08:37:16,100,14.1,479,521,263,103,113,42,467,0,91,56,false
2023-01-22 01:25:43,2023-01-22 23:55:17,UTCZ,2023-01-22 01:25:43,2023-01-22 10:44:43,100,13.5,511,557,306,120,85,46,499,22,92,54,false
2023-01-21 00:40:25,2023-01-22 01:25:43,UTCZ,2023-01-21 00:40:25,2023-01-21 07:35:35,90,13.3,393,415,198,94,101,22,435,45,95,60,false
2023-01-20 00:27:39,2023-01-21 00:40:25,UTCZ,2023-01-20 15:49:52,2023-01-20 17:21:12,17,13.9,83,91,68,0,15,8,502,45,93,,true
2023-01-20 00:27:39,2023-01-21 00:40:25,UTCZ,2023-01-20 00:27:39,2023-01-20 06:41:07,80,13.5,368,371,164,74,130,3,458,0,99,73,false
2023-01-19 00:57:58,2023-01-20 00:27:39,UTCZ,2023-01-19 00:57:58,2023-01-19 09:24:01,100,13.7,484,503,220,124,140,19,465,0,96,66,false
2023-01-18 00:00:49,2023-01-19 00:57:58,UTCZ,2023-01-18 00:00:49,2023-01-18 08:45:13,100,13.7,500,521,206,134,160,21,475,36,96,62,false
2023-01-16 23:46:51,2023-01-18 00:00:49,UTCZ,2023-01-17 17:40:00,2023-01-17 18:34:00,8,13.4,40,54,40,0,0,14,504,36,82,,true
2023-01-16 23:46:51,2023-01-18 00:00:49,UTCZ,2023-01-16 23:46:51,2023-01-17 06:26:46,84,13.3,388,400,154,97,137,12,460,0,97,69,false
2023-01-16 00:36:44,2023-01-16 23:46:51,UTCZ,2023-01-16 00:36:44,2023-01-16 08:12:45,100,13.9,444,456,178,123,143,12,375,0,98,59,false
2023-01-15 00:42:08,2023-01-16 00:36:44,UTCZ,2023-01-15 18:43:27,2023-01-15 20:45:32,18,17.9,80,118,37,22,21,38,456,0,68,,true
2023-01-15 00:42:08,2023-01-16 00:36:44,UTCZ,2023-01-15 00:42:08,2023-01-15 10:00:05,100,13.9,531,558,287,115,129,27,499,5,95,71,false
2023-01-14 00:20:51,2023-01-15 00:42:08,UTCZ,2023-01-14 00:20:51,2023-01-14 09:09:06,98,14.8,484,528,262,95,127,44,496,17,91,65,false
2023-01-13 00:37:19,2023-01-14 00:20:51,UTCZ,2023-01-13 00:37:19,2023-01-13 08:39:54,94,13.7,470,481,204,118,148,11,497,22,98,54,false
2023-01-12 00:20:16,2023-01-13 00:37:19,UTCZ,2023-01-12 00:20:16,2023-01-12 07:36:42,90,14.1,421,434,247,71,103,13,470,0,96,30,false
2023-01-11 02:09:20,2023-01-12 00:20:16,UTCZ,2023-01-11 02:09:20,2023-01-11 14:43:58,100,13.8,593,754,337,149,107,161,476,0,79,24,false
2023-01-10 00:54:10,2023-01-11 02:09:20,UTCZ,2023-01-10 00:54:10,2023-01-10 09:24:09,100,14.2,473,509,275,102,96,36,436,70,93,47,false
2023-01-09 00:26:57,2023-01-10 00:54:10,UTCZ,2023-01-09 16:00:27,2023-01-09 18:00:58,21,13.7,109,120,49,20,40,11,533,70,91,,true
2023-01-09 00:26:57,2023-01-10 00:54:10,UTCZ,2023-01-09 00:26:57,2023-01-09 06:11:35,69,14.1,325,342,158,95,72,17,471,0,95,66,false
2023-01-07 22:58:56,2023-01-09 00:26:57,UTCZ,2023-01-07 22:58:56,2023-01-08 09:06:58,100,14.0,503,608,309,85,109,105,464,0,82,65,false
2023-01-06 22:59:29,2023-01-07 22:58:56,UTCZ,2023-01-06 22:59:29,2023-01-07 10:15:17,100,13.8,631,675,345,150,136,44,455,0,93,50,false
2023-01-06 01:40:00,2023-01-06 22:59:29,UTCZ,2023-01-06 01:40:00,2023-01-06 10:19:36,100,13.7,484,519,226,129,129,35,328,20,93,42,false
2023-01-05 01:10:41,2023-01-06 01:40:00,UTCZ,2023-01-05 17:30:42,2023-01-05 21:02:40,31,14.8,150,211,106,25,19,61,478,20,70,,true
2023-01-05 01:10:41,2023-01-06 01:40:00,UTCZ,2023-01-05 01:10:41,2023-01-05 09:23:22,91,13.5,460,493,245,106,109,33,507,24,93,65,false
2023-01-04 00:12:34,2023-01-05 01:10:41,UTCZ,2023-01-04 00:12:34,2023-01-04 07:38:08,89,13.6,421,445,282,72,67,24,472,0,94,62,false
2023-01-03 00:47:02,2023-01-04 00:12:34,UTCZ,2023-01-03 00:47:02,2023-01-03 08:10:12,100,13.2,422,437,209,96,117,15,365,0,96,53,false
2023-01-02 00:35:22,2023-01-03 00:47:02,UTCZ,2023-01-02 17:01:46,2023-01-02 18:56:09,20,14.6,89,114,74,6,9,25,454,0,78,,true
2023-01-02 00:35:22,2023-01-03 00:47:02,UTCZ,2023-01-02 00:35:22,2023-01-02 10:45:54,100,13.4,534,610,403,92,39,76,457,0,91,60,false
2022-12-31 23:22:19,2023-01-02 00:35:22,UTCZ,2022-12-31 23:22:19,2023-01-01 10:50:08,100,14.2,609,688,318,132,159,79,468,0,88,54,false
2022-12-30 23:15:17,2022-12-31 23:22:19,UTCZ,2022-12-30 23:15:17,2022-12-31 08:07:34,100,13.4,502,532,337,75,90,30,369,0,96,51,false
2022-12-29 22:57:47,2022-12-30 23:15:17,UTCZ,2022-12-30 14:19:41,2022-12-30 16:08:47,20,17.3,92,109,86,0,6,17,455,0,84,,true
2022-12-29 22:57:47,2022-12-30 23:15:17,UTCZ,2022-12-29 22:57:47,2022-12-30 09:18:19,100,13.7,555,620,341,113,101,65,408,45,89,48,false
2022-12-29 00:11:13,2022-12-29 22:57:47,UTCZ,2022-12-29 16:20:37,2022-12-29 18:25:35,23,12.6,117,124,60,20,37,7,517,45,95,,true
2022-12-29 00:11:13,2022-12-29 22:57:47,UTCZ,2022-12-29 00:11:13,2022-12-29 07:12:16,80,13.1,398,419,235,83,80,21,500,15,95,68,false
2022-12-28 00:34:42,2022-12-29 00:11:13,UTCZ,2022-12-28 00:34:42,2022-12-28 08:07:00,93,13.7,431,450,272,71,88,19,466,0,95,78,false
2022-12-27 01:19:59,2022-12-28 00:34:42,UTCZ,2022-12-27 01:19:59,2022-12-27 09:31:12,100,13.7,482,491,284,93,105,9,454,0,98,71,false
2022-12-26 01:06:29,2022-12-27 01:19:59,UTCZ,2022-12-26 01:06:29,2022-12-26 10:26:55,100,13.7,549,559,326,88,135,10,347,0,98,56,false
2022-12-25 00:44:35,2022-12-26 01:06:29,UTCZ,2022-12-25 16:51:24,2022-12-25 18:54:56,24,16.8,107,123,46,21,40,16,454,0,86,,true
2022-12-25 00:44:35,2022-12-26 01:06:29,UTCZ,2022-12-25 00:44:35,2022-12-25 09:29:56,100,15.4,508,525,228,107,173,17,490,36,96,,false
2022-12-24 02:09:30,2022-12-25 00:44:35,UTCZ,2022-12-24 02:09:30,2022-12-24 09:12:58,84,13.7,403,423,204,100,99,20,481,18,95,,false
2022-12-22 23:55:55,2022-12-24 02:09:30,UTCZ,2022-12-22 23:55:55,2022-12-23 08:10:07,92,13.9,479,494,255,72,152,15,520,0,97,,false
2022-10-22 01:20:05,2022-10-23 01:06:36,UTC+02:00,2022-10-22 01:20:05,2022-10-22 09:50:32,100,13.6,482,509,271,115,96,27,455,0,95,86,false
2022-10-21 01:06:36,2022-10-22 01:20:05,UTC+02:00,2022-10-21 01:06:36,2022-10-21 09:47:38,100,13.8,480,521,215,133,132,41,457,0,92,71,false
2022-10-20 01:35:03,2022-10-21 01:06:36,UTC+02:00,2022-10-20 01:35:03,2022-10-20 09:42:26,100,13.9,465,487,276,103,86,22,463,0,95,58,false
2022-10-19 00:23:04,2022-10-20 01:35:03,UTC+02:00,2022-10-19 00:23:04,2022-10-19 09:10:50,100,13.9,487,527,230,120,137,40,471,85,94,47,false
2022-10-18 01:23:27,2022-10-18 23:23:04,UTC+01:00,2022-10-18 12:41:23,2022-10-18 14:03:35,13,14.4,69,82,65,0,4,13,539,85,85,,true
2022-10-18 01:23:27,2022-10-18 23:23:04,UTC+01:00,2022-10-18 01:23:27,2022-10-18 06:24:50,62,14.0,283,301,136,74,73,18,455,0,96,44,false
2022-10-16 19:36:18,2022-10-18 01:23:27,UTC+01:00,2022-10-16 19:36:18,2022-10-17 06:50:40,100,14.6,474,672,237,108,129,198,455,0,70,46,false
2022-10-15 22:42:16,2022-10-16 19:36:18,UTC+01:00,2022-10-15 22:42:16,2022-10-16 09:43:39,100,13.9,585,661,293,141,151,76,500,8,88,64,false
2022-10-15 00:02:40,2022-10-15 22:42:16,UTC+01:00,2022-10-15 00:02:40,2022-10-15 08:51:24,97,13.8,498,521,193,132,173,23,513,33,96,70,false
2022-10-13 23:53:18,2022-10-15 00:02:40,UTC+01:00,2022-10-13 23:53:18,2022-10-14 06:51:00,85,13.7,394,414,162,94,138,20,466,5,95,53,false
2022-10-13 00:32:16,2022-10-13 23:53:18,UTC+01:00,2022-10-13 00:32:16,2022-10-13 10:21:04,98,13.4,529,588,243,135,151,59,538,52,89,,false
2022-10-12 00:43:45,2022-10-13 00:32:16,UTC+01:00,2022-10-12 00:43:45,2022-10-12 07:40:29,82,13.5,384,412,232,81,71,28,468,67,93,,false
2022-10-10 23:59:34,2022-10-12 00:43:45,UTC+01:00,2022-10-11 15:09:26,2022-10-11 16:58:33,17,13.1,88,107,57,20,11,19,532,67,90,,true
2022-10-10 23:59:34,2022-10-12 00:43:45,UTC+01:00,2022-10-10 23:59:34,2022-10-11 06:07:45,70,13.4,341,366,181,78,82,25,488,0,93,,false
2022-08-28 10:14:35,2022-08-29 10:14:35,UTC+01:00,2022-08-28 10:14:35,2022-08-28 15:56:57,71,,342,342,342,0,0,0,480,24,100,7,false
2022-08-27 01:42:52,2022-08-28 11:14:35,UTC+02:00,2022-08-27 01:42:52,2022-08-27 09:36:19,89,14.0,420,473,266,84,70,53,473,14,89,83,false
2022-08-26 01:06:17,2022-08-27 01:42:52,UTC+02:00,2022-08-26 01:06:17,2022-08-26 08:56:50,95,13.8,435,470,205,75,155,35,456,0,92,87,false
2022-08-25 00:24:25,2022-08-26 01:06:17,UTC+02:00,2022-08-25 00:24:25,2022-08-25 09:20:50,100,13.7,496,532,289,102,105,36,495,17,93,78,false
2022-08-24 00:53:13,2022-08-25 00:24:25,UTC+02:00,2022-08-24 00:53:13,2022-08-24 09:44:49,94,13.6,491,531,243,120,128,40,522,65,94,77,false
2022-08-23 00:11:27,2022-08-23 23:53:13,UTC+01:00,2022-08-23 00:11:27,2022-08-23 06:43:40,71,14.4,367,392,151,99,117,25,514,42,93,80,false
2022-08-22 01:06:12,2022-08-23 00:11:27,UTC+01:00,2022-08-22 01:06:12,2022-08-22 08:06:47,81,13.9,402,421,213,89,100,19,495,27,96,74,false
2022-08-21 01:05:12,2022-08-22 01:06:12,UTC+01:00,2022-08-21 01:05:12,2022-08-21 08:52:24,88,14.4,438,467,251,95,92,29,501,15,93,64,false
2022-08-19 23:59:19,2022-08-21 01:05:12,UTC+01:00,2022-08-19 23:59:19,2022-08-20 08:03:08,93,13.5,448,484,210,113,125,36,483,29,92,62,false
2022-08-19 00:16:45,2022-08-19 23:59:19,UTC+01:00,2022-08-19 17:30:00,2022-08-19 18:15:00,9,14.8,42,45,42,0,0,3,496,29,96,,true
2022-08-19 00:16:45,2022-08-19 23:59:19,UTC+01:00,2022-08-19 00:16:45,2022-08-19 06:31:21,87,13.8,341,374,194,66,81,33,390,0,93,60,false
2022-08-18 00:22:02,2022-08-19 00:16:45,UTC+01:00,2022-08-18 15:15:00,2022-08-18 17:10:00,19,15.4,86,115,43,18,25,29,458,0,86,,true
2022-08-18 00:22:02,2022-08-19 00:16:45,UTC+01:00,2022-08-18 00:22:02,2022-08-18 08:40:23,100,13.8,446,498,221,104,121,52,433,2,90,54,false
2022-08-17 00:08:03,2022-08-18 00:22:02,UTC+01:00,2022-08-17 20:10:00,2022-08-17 20:55:00,9,13.7,45,45,41,4,0,0,475,2,100,,true
2022-08-17 00:08:03,2022-08-18 00:22:02,UTC+01:00,2022-08-17 00:08:03,2022-08-17 07:42:39,99,13.8,437,454,255,98,84,17,441,20,96,51,false
2022-08-15 23:30:40,2022-08-17 00:08:03,UTC+01:00,2022-08-16 16:11:00,2022-08-16 17:38:00,14,13.6,70,87,52,18,0,17,500,20,87,,true
2022-08-15 23:30:40,2022-08-17 00:08:03,UTC+01:00,2022-08-15 23:30:40,2022-08-16 06:42:19,93,13.8,412,432,161,113,138,20,446,33,96,46,false
2022-08-14 22:58:25,2022-08-15 23:30:40,UTC+01:00,2022-08-15 15:10:00,2022-08-15 16:30:00,14,14.2,71,80,59,4,8,9,506,33,97,,true
2022-08-14 22:58:25,2022-08-15 23:30:40,UTC+01:00,2022-08-14 22:58:25,2022-08-15 06:05:44,85,14.9,408,427,257,85,66,19,481,0,95,54,false
2022-08-14 02:09:12,2022-08-14 22:58:25,UTC+01:00,2022-08-14 02:09:12,2022-08-14 09:49:40,100,14.1,430,460,198,99,133,30,429,5,94,44,false
2022-08-12 23:24:17,2022-08-14 02:09:12,UTC+01:00,2022-08-13 18:50:22,2022-08-13 19:53:48,12,18.3,58,63,58,0,0,5,474,5,91,,true
2022-08-12 23:24:17,2022-08-14 02:09:12,UTC+01:00,2022-08-12 23:24:17,2022-08-13 08:34:10,98,14.1,487,550,288,133,66,63,498,8,88,68,false
2022-08-12 01:02:48,2022-08-12 23:24:17,UTC+01:00,2022-08-12 01:02:48,2022-08-12 08:12:02,97,13.9,399,429,216,70,113,30,413,33,95,54,false
2022-08-10 23:16:32,2022-08-12 01:02:48,UTC+01:00,2022-08-11 16:50:00,2022-08-11 18:30:00,19,13.6,96,100,39,18,39,4,503,33,96,,true
2022-08-10 23:16:32,2022-08-12 01:02:48,UTC+01:00,2022-08-10 23:16:32,2022-08-11 06:35:26,85,13.9,411,439,188,97,126,28,483,0,95,70,false
2022-08-09 23:03:32,2022-08-10 23:16:32,UTC+01:00,2022-08-09 23:03:32,2022-08-10 07:45:31,100,14.2,470,522,223,111,136,52,470,0,90,57,false
2022-08-09 01:00:41,2022-08-09 23:03:32,UTC+01:00,2022-08-09 01:00:41,2022-08-09 09:25:22,100,13.9,474,499,269,100,105,25,448,29,96,45,false
2022-08-07 22:23:57,2022-08-09 01:00:41,UTC+01:00,2022-08-08 16:35:00,2022-08-08 18:00:00,14,14.6,71,85,50,14,7,14,501,29,95,,true
2022-08-07 22:23:57,2022-08-09 01:00:41,UTC+01:00,2022-08-07 22:23:57,2022-08-08 05:59:36,87,13.4,443,455,191,106,146,12,506,26,97,67,false
2022-08-06 23:48:01,2022-08-07 22:23:57,UTC+01:00,2022-08-06 23:48:01,2022-08-07 08:09:21,91,13.8,478,501,278,93,107,23,528,31,95,72,false
2022-08-05 23:13:41,2022-08-06 23:48:01,UTC+01:00,2022-08-05 23:13:41,2022-08-06 06:36:03,86,13.9,408,442,203,99,106,34,476,58,92,54,false
2022-08-04 23:54:16,2022-08-05 23:13:41,UTC+01:00,2022-08-05 16:35:00,2022-08-05 18:00:00,12,14.9,63,85,17,16,30,22,520,58,89,,true
2022-08-04 23:54:16,2022-08-05 23:13:41,UTC+01:00,2022-08-04 23:54:16,2022-08-05 06:55:31,74,13.9,397,421,178,93,126,24,538,49,94,70,false
2022-08-04 01:17:22,2022-08-04 23:54:16,UTC+01:00,2022-08-04 01:17:22,2022-08-04 08:04:30,78,14.2,375,402,126,108,141,27,479,0,94,68,false
2022-08-03 00:20:37,2022-08-04 01:17:22,UTC+01:00,2022-08-03 00:20:37,2022-08-03 09:34:49,100,13.9,518,554,221,111,186,36,518,18,94,63,false
2022-08-01 23:50:31,2022-08-03 00:20:37,UTC+01:00,2022-08-01 23:50:31,2022-08-02 07:25:37,92,14.0,432,454,216,112,104,22,467,0,95,54,false
2022-08-01 01:06:33,2022-08-01 23:50:31,UTC+01:00,2022-08-01 01:06:33,2022-08-01 11:02:33,100,14.2,537,594,375,95,67,57,384,0,90,51,false
2022-07-31 01:54:29,2022-08-01 01:06:33,UTC+01:00,2022-07-31 16:20:00,2022-07-31 18:00:00,21,14.7,96,100,81,11,4,4,463,0,98,,true
2022-07-31 01:54:29,2022-08-01 01:06:33,UTC+01:00,2022-07-31 01:54:29,2022-07-31 10:22:09,100,13.4,482,506,226,112,144,24,410,15,95,45,false
2022-07-30 01:09:44,2022-07-31 01:54:29,UTC+01:00,2022-07-30 18:12:00,2022-07-30 19:45:00,14,13.9,65,93,53,0,12,28,475,15,70,,true
2022-07-30 01:09:44,2022-07-31 01:54:29,UTC+01:00,2022-07-30 01:09:44,2022-07-30 09:01:15,93,13.5,427,470,218,100,109,43,461,0,90,56,false
2022-07-29 00:04:48,2022-07-30 01:09:44,UTC+01:00,2022-07-29 00:04:48,2022-07-29 08:29:58,100,13.8,480,503,203,117,160,23,456,18,96,51,false
2022-07-27 23:33:02,2022-07-29 00:04:48,UTC+01:00,2022-07-28 18:10:00,2022-07-28 19:00:00,9,14.2,41,50,21,20,0,9,489,18,87,,true
2022-07-27 23:33:02,2022-07-29 00:04:48,UTC+01:00,2022-07-27 23:33:02,2022-07-28 06:35:32,92,13.7,398,420,250,75,73,22,433,36,94,58,false
2022-07-26 23:01:16,2022-07-27 23:33:02,UTC+01:00,2022-07-27 16:35:00,2022-07-27 18:10:00,18,14.2,91,95,24,22,45,4,505,36,96,,true
2022-07-26 23:01:16,2022-07-27 23:33:02,UTC+01:00,2022-07-26 23:01:16,2022-07-27 06:07:22,84,13.9,403,426,175,72,156,23,480,0,95,59,false
2022-07-25 23:47:51,2022-07-26 23:01:16,UTC+01:00,2022-07-25 23:47:51,2022-07-26 07:40:17,100,14.0,430,469,264,88,78,39,397,14,93,43,false
2022-07-24 20:37:57,2022-07-25 23:47:51,UTC+01:00,2022-07-25 16:31:00,2022-07-25 18:25:00,22,14.2,107,114,18,33,56,7,489,14,97,,true
2022-07-24 20:37:57,2022-07-25 23:47:51,UTC+01:00,2022-07-24 20:37:57,2022-07-25 06:04:10,95,14.6,436,566,181,110,145,130,457,0,78,42,false
2022-07-24 01:02:16,2022-07-24 20:37:57,UTC+01:00,2022-07-24 01:02:16,2022-07-24 10:32:48,100,14.0,523,560,272,116,135,37,483,17,93,61,false
2022-07-22 23:37:08,2022-07-24 01:02:16,UTC+01:00,2022-07-22 23:37:08,2022-07-23 08:02:01,94,13.9,464,505,214,97,153,41,494,14,92,73,false
2022-07-21 23:12:25,2022-07-22 23:37:08,UTC+01:00,2022-07-21 23:12:25,2022-07-22 07:40:57,95,14.4,474,508,326,90,58,34,497,5,93,57,false
2022-07-21 01:09:14,2022-07-21 23:12:25,UTC+01:00,2022-07-21 01:09:14,2022-07-21 10:03:22,98,13.7,500,534,225,125,150,34,511,27,94,47,false
2022-07-19 23:28:44,2022-07-21 01:09:14,UTC+01:00,2022-07-19 23:28:44,2022-07-20 06:58:09,88,14.3,398,449,233,78,87,51,450,42,88,63,false
2022-07-18 23:05:30,2022-07-19 23:28:44,UTC+01:00,2022-07-19 16:35:00,2022-07-19 18:00:00,14,13.8,71,85,39,18,14,14,506,42,92,,true
2022-07-18 23:05:30,2022-07-19 23:28:44,UTC+01:00,2022-07-18 23:05:30,2022-07-19 06:07:59,81,14.5,391,417,283,60,48,26,482,5,94,74,false
2022-07-17 23:40:32,2022-07-18 23:05:30,UTC+01:00,2022-07-17 23:40:32,2022-07-18 07:40:41,98,14.6,448,480,223,101,124,32,458,0,93,61,false
2022-07-16 23:46:44,2022-07-17 23:40:32,UTC+01:00,2022-07-16 23:46:44,2022-07-17 10:20:15,100,14.1,583,631,328,109,146,48,487,0,92,56,false
2022-07-15 23:43:20,2022-07-16 23:46:44,UTC+01:00,2022-07-15 23:43:20,2022-07-16 07:30:03,100,13.9,440,466,274,93,73,26,432,36,94,68,false
2022-07-14 23:36:18,2022-07-15 23:43:20,UTC+01:00,2022-07-15 16:35:00,2022-07-15 18:03:00,17,14.9,83,88,33,26,24,5,501,36,95,,true
2022-07-14 23:36:18,2022-07-15 23:43:20,UTC+01:00,2022-07-14 23:36:18,2022-07-15 07:05:06,84,14.2,431,448,218,96,117,17,515,47,96,71,false
2022-07-14 00:24:20,2022-07-14 23:36:18,UTC+01:00,2022-07-14 00:24:20,2022-07-14 07:04:39,79,14.3,372,400,202,92,78,28,472,67,93,57,false
2022-07-13 00:16:36,2022-07-14 00:24:20,UTC+01:00,2022-07-13 17:30:00,2022-07-13 18:45:00,11,16.2,60,75,47,12,1,15,525,67,91,,true
2022-07-13 00:16:36,2022-07-14 00:24:20,UTC+01:00,2022-07-13 00:16:36,2022-07-13 06:29:35,70,14.5,343,371,190,49,104,28,490,0,92,84,false
2022-07-11 23:48:38,2022-07-13 00:16:36,UTC+01:00,2022-07-11 23:48:38,2022-07-12 09:06:40,100,13.5,531,558,329,113,89,27,457,0,95,81,false
2022-07-10 22:45:37,2022-07-11 23:48:38,UTC+01:00,2022-07-10 22:45:37,2022-07-11 09:12:24,100,14.8,548,622,382,86,80,74,491,27,89,72,false
2022-07-10 00:50:02,2022-07-10 22:45:37,UTC+01:00,2022-07-10 00:50:02,2022-07-10 08:41:36,88,13.5,436,466,255,99,82,30,495,38,94,75,false
2022-07-09 00:31:15,2022-07-10 00:50:02,UTC+01:00,2022-07-09 00:31:15,2022-07-09 08:32:23,83,14.2,424,476,230,95,99,52,507,29,91,69,false
2022-07-07 22:58:41,2022-07-09 00:31:15,UTC+01:00,2022-07-07 22:58:41,2022-07-08 06:35:24,87,13.9,425,457,256,84,85,32,491,13,95,65,false
2022-07-06 22:59:36,2022-07-07 22:58:41,UTC+01:00,2022-07-06 22:59:36,2022-07-07 07:32:24,94,13.8,475,512,158,123,194,37,504,31,94,53,false
2022-07-06 00:30:24,2022-07-06 22:59:36,UTC+01:00,2022-07-06 00:30:24,2022-07-06 08:07:59,86,14.6,425,457,210,95,120,32,494,0,93,59,false
2022-07-05 01:02:27,2022-07-06 00:30:24,UTC+01:00,2022-07-05 01:02:27,2022-07-05 09:55:58,100,13.6,512,533,293,90,129,21,482,0,96,51,false
2022-07-04 01:20:12,2022-07-05 01:02:27,UTC+01:00,2022-07-04 01:20:12,2022-07-04 10:43:03,100,13.4,497,560,208,108,181,63,326,0,89,46,false
2022-07-03 01:17:17,2022-07-04 01:20:12,UTC+01:00,2022-07-03 18:04:15,2022-07-03 22:31:30,31,14.3,148,267,138,10,0,119,474,0,56,,true
2022-07-03 01:17:17,2022-07-04 01:20:12,UTC+01:00,2022-07-03 01:17:17,2022-07-03 08:04:24,100,14.0,380,405,228,84,68,25,381,5,94,69,false
2022-07-02 01:08:36,2022-07-03 01:17:17,UTC+01:00,2022-07-02 18:05:00,2022-07-02 20:10:00,20,14.2,95,125,51,18,26,30,467,5,94,,true
2022-07-02 01:08:36,2022-07-03 01:17:17,UTC+01:00,2022-07-02 01:08:36,2022-07-02 08:35:07,98,14.1,421,445,185,93,143,24,431,0,94,63,false
2022-07-01 01:02:19,2022-07-02 01:08:36,UTC+01:00,2022-07-01 20:05:00,2022-07-01 20:58:00,11,12.8,53,53,39,10,4,0,476,0,100,,true
2022-07-01 01:02:19,2022-07-02 01:08:36,UTC+01:00,2022-07-01 01:02:19,2022-07-01 08:09:37,100,14.4,406,427,253,58,95,21,386,20,95,61,false
2022-06-30 01:51:16,2022-07-01 01:02:19,UTC+01:00,2022-06-30 18:30:00,2022-06-30 20:10:00,20,14.1,94,100,63,20,11,6,475,20,100,,true
2022-06-30 01:51:16,2022-07-01 01:02:19,UTC+01:00,2022-06-30 01:51:16,2022-06-30 09:28:51,93,14.7,424,457,249,64,111,33,457,36,95,49,false
2022-06-28 23:44:20,2022-06-30 01:51:16,UTC+01:00,2022-06-29 18:43:58,2022-06-29 20:11:26,13,12.7,65,87,64,0,1,22,499,36,86,,true
2022-06-28 23:44:20,2022-06-30 01:51:16,UTC+01:00,2022-06-28 23:44:20,2022-06-29 07:00:03,84,14.4,411,435,223,77,111,24,490,14,94,64,false
2022-06-28 00:39:11,2022-06-28 23:44:20,UTC+01:00,2022-06-28 00:39:11,2022-06-28 08:03:53,95,13.8,419,444,260,73,86,25,441,36,94,53,false
2022-06-27 00:00:22,2022-06-28 00:39:11,UTC+01:00,2022-06-27 19:00:00,2022-06-27 20:20:00,15,13.8,77,80,33,17,27,3,498,36,96,,true
2022-06-27 00:00:22,2022-06-28 00:39:11,UTC+01:00,2022-06-27 00:00:22,2022-06-27 06:49:04,84,15.2,386,408,207,86,93,22,461,0,96,60,false
2022-06-26 02:14:52,2022-06-27 00:00:22,UTC+01:00,2022-06-26 02:14:52,2022-06-26 10:10:38,100,13.6,442,474,179,104,159,32,389,22,93,41,false
2022-06-24 23:43:13,2022-06-26 02:14:52,UTC+01:00,2022-06-25 19:55:43,2022-06-25 21:35:28,20,14.3,95,98,36,23,36,3,485,22,97,,true
2022-06-24 23:43:13,2022-06-26 02:14:52,UTC+01:00,2022-06-24 23:43:13,2022-06-25 07:21:06,90,14.3,438,455,270,88,80,17,486,0,96,61,false
2022-06-24 00:22:41,2022-06-24 23:43:13,UTC+01:00,2022-06-24 00:22:41,2022-06-24 10:14:18,100,13.9,555,591,349,89,117,36,473,0,94,56,false
2022-06-23 00:27:45,2022-06-24 00:22:41,UTC+01:00,2022-06-23 00:27:45,2022-06-23 08:36:51,100,13.7,452,489,200,108,144,37,449,85,95,44,false
2022-06-21 23:39:38,2022-06-23 00:27:45,UTC+01:00,2022-06-22 16:37:00,2022-06-22 18:30:00,20,14.3,107,113,67,3,37,6,545,85,94,,true
2022-06-21 23:39:38,2022-06-23 00:27:45,UTC+01:00,2022-06-21 23:39:38,2022-06-22 05:27:42,62,14.4,304,346,168,41,95,42,492,17,90,55,false
2022-06-20 23:40:27,2022-06-21 23:39:38,UTC+01:00,2022-06-20 23:40:27,2022-06-21 07:31:06,94,14.0,449,470,257,94,98,21,478,0,95,56,false
2022-06-20 01:30:32,2022-06-20 23:40:27,UTC+01:00,2022-06-20 01:30:32,2022-06-20 09:53:10,100,13.9,473,498,215,132,126,25,455,0,95,47,false
2022-06-19 01:25:50,2022-06-20 01:30:32,UTC+01:00,2022-06-19 01:25:50,2022-06-19 12:43:22,100,13.8,633,677,373,125,135,44,478,20,95,36,false
2022-06-18 01:47:03,2022-06-19 01:25:50,UTC+01:00,2022-06-18 01:47:03,2022-06-18 09:21:51,93,13.8,425,454,194,99,132,29,457,47,94,48,false
2022-06-16 23:59:43,2022-06-18 01:47:03,UTC+01:00,2022-06-17 18:17:49,2022-06-17 19:37:01,12,13.3,64,76,7,32,25,12,520,47,89,,true
2022-06-16 23:59:43,2022-06-18 01:47:03,UTC+01:00,2022-06-16 23:59:43,2022-06-17 06:14:34,79,13.4,368,375,168,61,139,7,464,40,98,66,false
2022-06-15 23:47:14,2022-06-16 23:59:43,UTC+01:00,2022-06-16 18:20:00,2022-06-16 19:20:00,11,13.8,53,60,52,0,1,7,499,40,95,,true
2022-06-15 23:47:14,2022-06-16 23:59:43,UTC+01:00,2022-06-15 23:47:14,2022-06-16 06:48:53,82,13.7,394,421,212,100,82,27,480,5,93,73,false
