Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2023-03-21 00:05:59,2023-03-22 00:09:13,UTCZ,2023-03-21 07:48:54,2023-03-21 08:08:54,20,Cycling,4.8,76.0,123,110,56,44,0,0,0,false,,,
2023-03-19 21:35:01,2023-03-21 00:05:59,UTCZ,2023-03-20 21:57:00,2023-03-20 22:19:14,22,HIIT,7.9,213.0,170,135,12,11,44,32,0,false,,,
2023-03-19 21:35:01,2023-03-21 00:05:59,UTCZ,2023-03-20 20:29:43,2023-03-20 21:35:13,65,Weightlifting,4.1,88.0,115,84,32,0,0,0,0,false,,,
2023-03-19 21:35:01,2023-03-21 00:05:59,UTCZ,2023-03-20 09:01:53,2023-03-20 09:31:53,30,Cycling,5.8,171.0,127,117,6,92,0,0,0,false,,,
2023-03-17 23:36:41,2023-03-19 00:38:35,UTCZ,2023-03-18 20:26:32,2023-03-18 21:11:32,45,Cycling,8.3,315.0,148,125,14,41,45,0,0,false,,,
2023-03-17 00:37:54,2023-03-17 23:36:41,UTCZ,2023-03-17 15:29:07,2023-03-17 17:21:21,112,Walking,7.0,315.0,134,102,65,21,0,0,0,false,,,
2023-03-17 00:37:54,2023-03-17 23:36:41,UTCZ,2023-03-17 12:59:59,2023-03-17 14:51:46,111,Walking,5.6,225.0,143,97,58,10,0,0,0,false,,,
2023-03-16 00:10:11,2023-03-17 00:37:54,UTCZ,2023-03-16 07:40:51,2023-03-16 08:05:51,25,Cycling,5.3,127.0,136,113,15,82,0,0,0,false,,,
2023-03-14 23:55:44,2023-03-16 00:10:11,UTCZ,2023-03-15 21:34:02,2023-03-15 21:49:36,15,HIIT,8.1,182.0,168,144,5,6,22,65,0,false,,,
2023-03-14 23:55:44,2023-03-16 00:10:11,UTCZ,2023-03-15 20:03:39,2023-03-15 21:09:51,66,Weightlifting,3.7,87.0,120,73,10,0,0,0,0,false,,,
2023-03-14 23:55:44,2023-03-16 00:10:11,UTCZ,2023-03-15 18:32:10,2023-03-15 19:12:10,40,Cycling,6.5,226.0,148,116,13,85,2,0,0,false,,,
2023-03-14 00:27:16,2023-03-14 23:55:44,UTCZ,2023-03-14 10:03:11,2023-03-14 10:33:11,30,Cycling,5.7,163.0,126,116,10,85,0,0,0,false,,,
2023-03-12 23:49:13,2023-03-14 00:27:16,UTCZ,2023-03-13 20:50:16,2023-03-13 21:20:14,29,Swimming,11.8,385.0,173,151,1,2,26,68,2,false,,,
2023-03-11 22:03:20,2023-03-12 23:49:13,UTCZ,2023-03-12 12:51:20,2023-03-12 14:40:04,108,Cycling,13.0,806.0,167,124,17,34,39,7,0,false,,,
2023-03-11 01:49:12,2023-03-11 22:03:20,UTCZ,2023-03-11 15:14:43,2023-03-11 15:44:43,30,Cycling,4.0,42.0,119,69,13,1,0,0,0,false,,,
2023-03-09 23:18:49,2023-03-11 01:49:12,UTCZ,2023-03-10 17:16:37,2023-03-10 17:46:42,30,Cycling,6.5,210.0,139,121,6,90,4,0,0,false,,,
2023-03-08 23:54:30,2023-03-09 23:18:49,UTCZ,2023-03-09 21:32:13,2023-03-09 22:06:43,34,Cycling,9.4,340.0,153,134,3,22,72,1,0,false,,,
2023-03-08 23:54:30,2023-03-09 23:18:49,UTCZ,2023-03-09 07:46:29,2023-03-09 08:06:32,20,Cycling,5.3,115.0,127,112,8,80,0,0,0,false,,,
2023-03-08 01:03:09,2023-03-08 23:54:30,UTCZ,2023-03-08 20:06:26,2023-03-08 21:15:07,68,Weightlifting,4.3,113.0,136,80,12,4,0,0,0,false,,,
2023-03-08 01:03:09,2023-03-08 23:54:30,UTCZ,2023-03-08 19:43:42,2023-03-08 19:49:20,5,Cycling,4.1,11.0,110,90,74,0,0,0,0,false,,,
2023-03-08 01:03:09,2023-03-08 23:54:30,UTCZ,2023-03-08 16:02:40,2023-03-08 17:10:48,68,Running,12.4,616.0,175,131,3,56,25,15,1,false,,,
2023-03-08 01:03:09,2023-03-08 23:54:30,UTCZ,2023-03-08 10:09:08,2023-03-08 10:49:08,40,Cycling,6.6,241.0,132,116,9,90,0,0,0,false,,,
2023-03-07 00:35:24,2023-03-08 01:03:09,UTCZ,2023-03-07 07:46:33,2023-03-07 08:06:33,20,Cycling,4.9,88.0,124,108,33,59,0,0,0,false,,,
2023-03-05 23:49:41,2023-03-07 00:35:24,UTCZ,2023-03-06 22:12:38,2023-03-06 22:36:44,24,HIIT,8.3,245.0,168,137,2,20,54,23,0,false,,,
2023-03-05 23:49:41,2023-03-07 00:35:24,UTCZ,2023-03-06 20:48:27,2023-03-06 21:51:35,63,Weightlifting,3.8,83.0,112,76,12,0,0,0,0,false,,,
2023-03-05 23:49:41,2023-03-07 00:35:24,UTCZ,2023-03-06 19:05:55,2023-03-06 19:50:55,45,Cycling,7.2,289.0,129,118,9,89,0,0,0,false,,,
2023-03-04 22:26:31,2023-03-05 23:49:41,UTCZ,2023-03-05 20:55:54,2023-03-05 21:23:28,27,HIIT,8.4,271.0,165,135,1,24,60,15,0,false,,,
2023-03-04 22:26:31,2023-03-05 23:49:41,UTCZ,2023-03-05 19:51:07,2023-03-05 20:31:07,40,Cycling,6.6,239.0,128,116,22,78,0,0,0,false,,,
2023-03-04 00:47:18,2023-03-04 22:26:31,UTCZ,2023-03-04 19:09:01,2023-03-04 19:33:01,24,Weightlifting,4.6,61.0,118,100,88,3,0,0,0,false,,,
2023-03-04 00:47:18,2023-03-04 22:26:31,UTCZ,2023-03-04 18:34:22,2023-03-04 19:04:22,30,Cycling,5.4,132.0,121,109,68,28,0,0,0,false,,,
2023-03-03 00:11:00,2023-03-04 00:47:18,UTCZ,2023-03-03 19:32:36,2023-03-03 20:47:48,75,Rugby,10.4,482.0,162,116,26,28,34,2,0,false,,,
2023-03-03 00:11:00,2023-03-04 00:47:18,UTCZ,2023-03-03 07:38:58,2023-03-03 08:09:20,30,Cycling,6.0,182.0,129,114,8,85,0,0,0,false,,,
2023-03-01 00:26:25,2023-03-02 00:56:51,UTCZ,2023-03-01 21:52:24,2023-03-01 22:14:24,22,Cycling,6.2,161.0,151,122,11,47,38,0,0,false,,,
2023-03-01 00:26:25,2023-03-02 00:56:51,UTCZ,2023-03-01 20:24:56,2023-03-01 21:32:03,67,Weightlifting,4.1,92.0,124,74,10,2,0,0,0,false,,,
2023-03-01 00:26:25,2023-03-02 00:56:51,UTCZ,2023-03-01 19:08:03,2023-03-01 19:48:07,40,Cycling,6.2,210.0,129,114,23,75,0,0,0,false,,,
2023-02-27 23:09:53,2023-03-01 00:26:25,UTCZ,2023-02-28 06:27:16,2023-02-28 06:52:16,25,Cycling,5.4,135.0,124,114,9,85,0,0,0,false,,,
2023-02-27 00:54:16,2023-02-27 23:09:53,UTCZ,2023-02-27 21:44:57,2023-02-27 22:00:18,15,HIIT,5.0,85.0,153,114,25,47,23,1,0,false,,,
2023-02-27 00:54:16,2023-02-27 23:09:53,UTCZ,2023-02-27 20:42:12,2023-02-27 21:36:44,54,Weightlifting,4.1,78.0,119,76,12,1,0,0,0,false,,,
2023-02-27 00:54:16,2023-02-27 23:09:53,UTCZ,2023-02-27 08:09:07,2023-02-27 08:39:07,30,Cycling,5.5,143.0,121,110,67,30,0,0,0,false,,,
2023-02-26 00:39:18,2023-02-27 00:54:16,UTCZ,2023-02-26 22:57:17,2023-02-26 23:37:17,40,Cycling,6.5,228.0,124,115,8,90,0,0,0,false,,,
2023-02-25 00:10:53,2023-02-26 00:39:18,UTCZ,2023-02-25 16:52:36,2023-02-25 17:22:36,30,Cycling,5.6,155.0,123,114,12,85,0,0,0,false,,,
2023-02-24 01:15:22,2023-02-25 00:10:53,UTCZ,2023-02-24 22:30:07,2023-02-24 22:50:33,20,HIIT,9.6,259.0,163,149,2,2,19,76,0,false,,,
2023-02-24 01:15:22,2023-02-25 00:10:53,UTCZ,2023-02-24 21:53:04,2023-02-24 22:05:16,12,Assault Bike,6.0,109.0,160,131,4,38,33,23,0,false,,,
2023-02-24 01:15:22,2023-02-25 00:10:53,UTCZ,2023-02-24 20:48:10,2023-02-24 21:45:43,57,Box Fitness,4.4,96.0,128,87,30,5,0,0,0,false,,,
2023-02-24 01:15:22,2023-02-25 00:10:53,UTCZ,2023-02-24 11:06:20,2023-02-24 11:46:20,40,Cycling,7.1,267.0,133,120,8,91,0,0,0,false,,,
2023-02-23 00:25:41,2023-02-24 01:15:22,UTCZ,2023-02-23 07:41:30,2023-02-23 08:06:30,25,Spin,5.5,137.0,125,115,14,84,0,0,0,false,,,
2023-02-21 22:00:29,2023-02-23 00:25:41,UTCZ,2023-02-22 21:24:31,2023-02-22 21:50:33,26,HIIT,9.9,307.0,160,145,2,4,49,44,0,false,,,
2023-02-21 22:00:29,2023-02-23 00:25:41,UTCZ,2023-02-22 19:57:32,2023-02-22 21:13:10,75,Box Fitness,4.4,116.0,128,80,23,3,0,0,0,false,,,
2023-02-21 22:00:29,2023-02-23 00:25:41,UTCZ,2023-02-22 19:13:18,2023-02-22 19:43:18,30,Spin,5.7,155.0,127,114,32,66,0,0,0,false,,,
2023-02-20 23:57:37,2023-02-21 22:00:29,UTCZ,2023-02-21 20:56:23,2023-02-21 21:24:23,28,Cycling,9.0,297.0,154,139,1,9,88,2,0,false,,,
2023-02-20 23:57:37,2023-02-21 22:00:29,UTCZ,2023-02-21 20:12:48,2023-02-21 20:52:48,40,Cycling,6.7,240.0,130,116,20,76,0,0,0,false,,,
2023-02-19 23:31:43,2023-02-20 23:57:37,UTCZ,2023-02-20 22:19:39,2023-02-20 22:36:48,17,HIIT,8.4,211.0,163,147,2,3,39,56,0,false,,,
2023-02-19 23:31:43,2023-02-20 23:57:37,UTCZ,2023-02-20 20:48:35,2023-02-20 22:17:47,89,Box Fitness,4.8,160.0,124,83,28,5,0,0,0,false,,,
2023-02-19 23:31:43,2023-02-20 23:57:37,UTCZ,2023-02-20 09:04:37,2023-02-20 09:34:37,30,Cycling,6.0,177.0,140,115,13,83,2,0,0,false,,,
2023-02-19 00:54:02,2023-02-19 23:31:43,UTCZ,2023-02-19 21:36:42,2023-02-19 22:16:42,40,Spin,8.1,320.0,143,126,8,59,33,0,0,false,,,
2023-02-18 00:37:17,2023-02-19 00:54:02,UTCZ,2023-02-18 07:38:21,2023-02-18 08:08:21,30,Spin,6.1,187.0,130,119,4,96,0,0,0,false,,,
2023-02-17 00:16:34,2023-02-18 00:37:17,UTCZ,2023-02-17 19:45:38,2023-02-17 21:02:14,76,Rugby,8.6,391.0,161,112,25,39,23,1,0,false,,,
2023-02-17 00:16:34,2023-02-18 00:37:17,UTCZ,2023-02-17 18:41:40,2023-02-17 19:21:40,40,Cycling,7.3,278.0,135,121,9,83,6,0,0,false,,,
2023-02-15 23:29:32,2023-02-17 00:16:34,UTCZ,2023-02-16 21:33:56,2023-02-16 22:16:12,42,HIIT,10.9,430.0,161,137,5,12,59,22,0,false,,,
2023-02-15 23:29:32,2023-02-17 00:16:34,UTCZ,2023-02-16 20:20:00,2023-02-16 21:05:00,45,Box Fitness,4.0,61.0,127,82,13,1,0,0,0,false,,,
2023-02-15 23:29:32,2023-02-17 00:16:34,UTCZ,2023-02-16 19:43:05,2023-02-16 20:13:05,30,Spin,5.6,146.0,127,111,36,57,0,0,0,false,,,
2023-02-14 23:16:18,2023-02-15 23:29:32,UTCZ,2023-02-15 07:48:02,2023-02-15 08:08:02,20,Cycling,5.1,102.0,122,113,30,70,0,0,0,false,,,
2023-02-13 22:59:17,2023-02-14 23:16:18,UTCZ,2023-02-14 21:25:00,2023-02-14 22:25:00,60,Box Fitness,4.2,88.0,122,84,26,2,0,0,0,false,,,
2023-02-13 22:59:17,2023-02-14 23:16:18,UTCZ,2023-02-14 20:45:33,2023-02-14 21:15:33,30,Spin,4.9,96.0,128,103,71,15,0,0,0,false,,,
2023-02-13 03:46:59,2023-02-13 22:59:17,UTCZ,2023-02-13 21:49:43,2023-02-13 22:19:43,30,Spin,5.6,152.0,128,113,26,67,0,0,0,false,,,
2023-02-11 00:31:20,2023-02-12 00:18:21,UTCZ,2023-02-11 10:58:14,2023-02-11 12:30:58,92,Mountain Biking,12.0,646.0,166,123,24,36,30,7,0,false,,,
2023-02-09 23:47:14,2023-02-11 00:31:20,UTCZ,2023-02-10 19:54:18,2023-02-10 21:02:07,67,Running,6.9,266.0,148,108,47,38,9,0,0,false,,,
2023-02-09 23:47:14,2023-02-11 00:31:20,UTCZ,2023-02-10 18:42:35,2023-02-10 19:12:35,30,Cycling,5.7,159.0,150,115,20,76,3,0,0,false,,,
2023-02-08 23:35:50,2023-02-09 23:47:14,UTCZ,2023-02-09 21:46:22,2023-02-09 22:17:00,30,Assault Bike,6.6,208.0,156,121,11,67,21,0,0,false,,,
2023-02-08 23:35:50,2023-02-09 23:47:14,UTCZ,2023-02-09 08:40:00,2023-02-09 09:05:00,25,Spin,5.2,122.0,129,111,16,72,0,0,0,false,,,
2023-02-08 00:33:50,2023-02-08 23:35:50,UTCZ,2023-02-08 07:39:00,2023-02-08 08:09:00,30,Cycling,5.7,160.0,135,113,39,61,0,0,0,false,,,
2023-02-05 23:49:56,2023-02-06 23:40:26,UTCZ,2023-02-06 20:07:58,2023-02-06 20:28:10,20,Spin,4.8,79.0,124,104,92,5,0,0,0,false,,,
2023-02-05 23:49:56,2023-02-06 23:40:26,UTCZ,2023-02-06 13:26:46,2023-02-06 14:19:46,53,Walking,4.9,108.0,131,94,56,5,0,0,0,false,,,
2023-02-05 00:27:44,2023-02-05 23:49:56,UTCZ,2023-02-05 17:02:27,2023-02-05 18:39:19,96,Rugby,12.1,707.0,176,123,15,57,20,8,0,false,,,
2023-02-03 23:33:19,2023-02-05 00:27:44,UTCZ,2023-02-04 16:15:00,2023-02-04 16:35:00,20,Assault Bike,5.8,136.0,147,117,10,40,37,0,0,false,,,
2023-02-03 23:33:19,2023-02-05 00:27:44,UTCZ,2023-02-04 15:22:42,2023-02-04 15:52:42,30,Spin,6.5,205.0,135,119,11,80,7,0,0,false,,,
2023-02-02 23:40:35,2023-02-03 23:33:19,UTCZ,2023-02-03 21:49:04,2023-02-03 21:54:21,5,Cycling,4.3,33.0,128,116,11,84,0,0,0,false,,,
2023-02-02 23:40:35,2023-02-03 23:33:19,UTCZ,2023-02-03 20:04:08,2023-02-03 21:04:43,60,Running,5.8,198.0,142,93,21,31,2,0,0,false,,,
2023-02-02 23:40:35,2023-02-03 23:33:19,UTCZ,2023-02-03 07:49:50,2023-02-03 08:09:50,20,Spin,5.2,111.0,142,113,24,69,1,0,0,false,,,
2023-02-02 00:07:39,2023-02-02 23:40:35,UTCZ,2023-02-02 17:00:30,2023-02-02 17:45:27,44,Box Fitness,9.1,273.0,181,116,39,7,15,18,3,false,,,
2023-02-02 00:07:39,2023-02-02 23:40:35,UTCZ,2023-02-02 10:16:24,2023-02-02 10:46:24,30,Spin,6.1,189.0,127,118,11,88,0,0,0,false,,,
2023-01-31 22:57:38,2023-02-02 00:07:39,UTCZ,2023-02-01 21:42:00,2023-02-01 21:55:00,13,HIIT,4.7,66.0,144,112,30,55,11,0,0,false,,,
2023-01-31 22:57:38,2023-02-02 00:07:39,UTCZ,2023-02-01 20:52:28,2023-02-01 21:10:52,18,Rowing,6.3,145.0,163,126,12,27,46,13,0,false,,,
2023-01-31 22:57:38,2023-02-02 00:07:39,UTCZ,2023-02-01 20:00:00,2023-02-01 20:40:00,40,Weightlifting,4.4,72.0,126,87,36,4,0,0,0,false,,,
2023-01-31 22:57:38,2023-02-02 00:07:39,UTCZ,2023-02-01 18:56:12,2023-02-01 19:41:12,45,Spin,7.5,302.0,141,121,11,84,5,0,0,false,,,
2023-01-30 23:59:17,2023-01-31 22:57:38,UTCZ,2023-01-31 19:20:56,2023-01-31 20:43:43,82,Running,8.3,392.0,152,110,31,44,12,0,0,false,,,
2023-01-30 00:55:55,2023-01-30 23:59:17,UTCZ,2023-01-30 22:33:00,2023-01-30 23:03:00,30,Spin,5.6,149.0,124,112,25,71,0,0,0,false,,,
2023-01-28 00:37:51,2023-01-28 23:23:25,UTCZ,2023-01-28 13:50:19,2023-01-28 14:25:02,34,Box Fitness,9.7,334.0,160,133,8,20,47,22,0,false,,,
2023-01-28 00:37:51,2023-01-28 23:23:25,UTCZ,2023-01-28 12:53:00,2023-01-28 13:23:00,30,Spin,5.3,123.0,133,107,71,26,0,0,0,false,,,
2023-01-27 00:23:47,2023-01-28 00:37:51,UTCZ,2023-01-27 14:44:12,2023-01-27 15:49:47,65,Box Fitness,10.3,450.0,173,118,16,24,33,11,0,false,,,
2023-01-27 00:23:47,2023-01-28 00:37:51,UTCZ,2023-01-27 09:37:45,2023-01-27 10:07:45,30,Cycling,5.6,149.0,131,111,36,62,0,0,0,false,,,
2023-01-26 00:35:12,2023-01-27 00:23:47,UTCZ,2023-01-26 07:42:15,2023-01-26 08:12:15,30,Cycling,5.7,158.0,122,113,12,86,0,0,0,false,,,
2023-01-24 23:32:12,2023-01-26 00:35:12,UTCZ,2023-01-25 18:34:45,2023-01-25 19:04:45,30,Cycling,5.5,144.0,126,111,39,59,0,0,0,false,,,
2023-01-23 23:42:21,2023-01-24 23:32:12,UTCZ,2023-01-24 22:08:33,2023-01-24 22:42:57,34,Spin,9.8,355.0,152,137,5,9,86,0,0,false,,,
2023-01-23 23:42:21,2023-01-24 23:32:12,UTCZ,2023-01-24 19:12:52,2023-01-24 20:32:32,79,Rugby,11.2,575.0,172,122,17,48,28,5,0,false,,,
2023-01-23 23:42:21,2023-01-24 23:32:12,UTCZ,2023-01-24 07:44:26,2023-01-24 08:14:26,30,Cycling,5.4,136.0,134,109,54,45,0,0,0,false,,,
2023-01-22 23:55:17,2023-01-23 23:42:21,UTCZ,2023-01-23 19:15:39,2023-01-23 19:45:39,30,Cycling,5.5,141.0,123,111,36,64,0,0,0,false,,,
2023-01-22 01:25:43,2023-01-22 23:55:17,UTCZ,2023-01-22 21:18:17,2023-01-22 21:32:55,14,Rowing,7.7,166.0,173,141,1,1,27,59,2,false,,,
2023-01-22 01:25:43,2023-01-22 23:55:17,UTCZ,2023-01-22 19:32:00,2023-01-22 20:02:00,30,Spin,4.2,47.0,122,93,58,1,0,0,0,false,,,
2023-01-21 00:40:25,2023-01-22 01:25:43,UTCZ,2023-01-21 07:45:00,2023-01-21 08:15:00,30,Spin,5.9,173.0,128,119,5,93,0,0,0,false,,,
2023-01-20 00:27:39,2023-01-21 00:40:25,UTCZ,2023-01-20 19:52:11,2023-01-20 20:35:46,43,Rugby,8.8,318.0,166,125,15,37,30,14,0,false,,,
2023-01-20 00:27:39,2023-01-21 00:40:25,UTCZ,2023-01-20 17:48:28,2023-01-20 18:33:28,45,Cycling,6.5,231.0,131,115,25,74,0,0,0,false,,,
2023-01-19 00:57:58,2023-01-20 00:27:39,UTCZ,2023-01-19 16:46:57,2023-01-19 17:31:57,45,Cycling,6.7,246.0,137,116,18,81,1,0,0,false,,,
2023-01-16 23:46:51,2023-01-18 00:00:49,UTCZ,2023-01-17 19:16:27,2023-01-17 20:26:38,70,Running,8.9,412.0,160,119,24,44,29,1,0,false,,,
2023-01-16 23:46:51,2023-01-18 00:00:49,UTCZ,2023-01-17 16:21:50,2023-01-17 16:55:45,33,Spin,7.9,258.0,154,126,15,16,60,2,0,false,,,
2023-01-16 23:46:51,2023-01-18 00:00:49,UTCZ,2023-01-17 06:31:52,2023-01-17 07:01:52,30,Spin,5.4,130.0,145,112,42,53,4,0,0,false,,,
2023-01-16 00:36:44,2023-01-16 23:46:51,UTCZ,2023-01-16 08:19:51,2023-01-16 08:49:51,30,Cycling,5.3,123.0,122,110,60,39,0,0,0,false,,,
2023-01-15 00:42:08,2023-01-16 00:36:44,UTCZ,2023-01-15 11:07:22,2023-01-15 11:37:22,30,Cycling,5.7,159.0,136,113,14,82,0,0,0,false,,,
2023-01-14 00:20:51,2023-01-15 00:42:08,UTCZ,2023-01-14 18:23:43,2023-01-14 20:19:13,115,Rugby,13.4,835.0,179,122,23,47,18,11,1,false,,,
2023-01-13 00:37:19,2023-01-14 00:20:51,UTCZ,2023-01-13 19:25:00,2023-01-13 20:50:00,85,Rugby,7.9,350.0,171,108,41,35,12,1,0,false,,,
2023-01-13 00:37:19,2023-01-14 00:20:51,UTCZ,2023-01-13 08:43:00,2023-01-13 09:13:00,30,Spin,5.6,149.0,136,112,22,73,0,0,0,false,,,
2023-01-12 00:20:16,2023-01-13 00:37:19,UTCZ,2023-01-12 20:35:00,2023-01-12 22:35:00,120,Box Fitness,8.2,395.0,169,93,14,8,15,1,0,false,,,
2023-01-12 00:20:16,2023-01-13 00:37:19,UTCZ,2023-01-12 07:40:00,2023-01-12 08:10:00,30,Spin,5.9,171.0,157,117,13,73,8,0,0,false,,,
2023-01-11 02:09:20,2023-01-12 00:20:16,UTCZ,2023-01-11 20:48:17,2023-01-11 21:03:22,15,Rowing,7.5,172.0,167,144,2,9,36,53,0,false,,,
2023-01-11 02:09:20,2023-01-12 00:20:16,UTCZ,2023-01-11 18:20:00,2023-01-11 19:02:00,42,Spin,7.0,264.0,144,119,14,72,9,0,0,false,,,
2023-01-10 00:54:10,2023-01-11 02:09:20,UTCZ,2023-01-10 19:16:33,2023-01-10 20:45:51,89,Rugby,10.7,550.0,167,119,33,39,25,3,0,false,,,
2023-01-10 00:54:10,2023-01-11 02:09:20,UTCZ,2023-01-10 10:22:36,2023-01-10 11:02:36,40,Cycling,7.0,265.0,144,121,2,95,2,0,0,false,,,
2023-01-09 00:26:57,2023-01-10 00:54:10,UTCZ,2023-01-09 19:45:00,2023-01-09 21:30:00,105,Box Fitness,9.0,434.0,168,99,16,14,19,3,0,false,,,
2023-01-09 00:26:57,2023-01-10 00:54:10,UTCZ,2023-01-09 06:18:00,2023-01-09 06:48:00,30,Spin,5.8,167.0,138,115,8,79,2,0,0,false,,,
2023-01-07 22:58:56,2023-01-09 00:26:57,UTCZ,2023-01-08 22:03:22,2023-01-08 22:15:45,12,HIIT,6.0,119.0,152,135,2,9,85,0,0,false,,,
2023-01-07 22:58:56,2023-01-09 00:26:57,UTCZ,2023-01-08 20:50:00,2023-01-08 21:50:00,60,Box Fitness,4.3,92.0,121,83,25,4,0,0,0,false,,,
2023-01-07 22:58:56,2023-01-09 00:26:57,UTCZ,2023-01-08 19:29:04,2023-01-08 20:09:04,40,Cycling,6.3,212.0,126,115,18,81,0,0,0,false,,,
2023-01-06 22:59:29,2023-01-07 22:58:56,UTCZ,2023-01-07 20:20:58,2023-01-07 20:56:58,36,Spin,9.2,299.0,159,128,19,17,36,23,0,false,,,
2023-01-05 01:10:41,2023-01-06 01:40:00,UTCZ,2023-01-05 12:47:12,2023-01-05 13:27:12,40,Cycling,6.8,242.0,139,120,16,79,3,0,0,false,,,
2023-01-04 00:12:34,2023-01-05 01:10:41,UTCZ,2023-01-04 21:35:00,2023-01-04 23:25:00,110,Box Fitness,8.1,382.0,155,92,12,8,19,0,0,false,,,
2023-01-04 00:12:34,2023-01-05 01:10:41,UTCZ,2023-01-04 07:43:00,2023-01-04 08:13:00,30,Spin,5.4,137.0,129,110,36,59,0,0,0,false,,,
2023-01-03 00:47:02,2023-01-04 00:12:34,UTCZ,2023-01-03 20:35:04,2023-01-03 21:00:04,25,Box Fitness,1.5,33.0,106,79,13,0,0,0,0,false,,,
2023-01-03 00:47:02,2023-01-04 00:12:34,UTCZ,2023-01-03 08:14:04,2023-01-03 08:44:04,30,Cycling,6.1,189.0,137,118,10,90,0,0,0,false,,,
2023-01-02 00:35:22,2023-01-03 00:47:02,UTCZ,2023-01-02 21:35:00,2023-01-02 23:05:00,90,Box Fitness,3.8,119.0,121,73,6,0,0,0,0,false,,,
2023-01-02 00:35:22,2023-01-03 00:47:02,UTCZ,2023-01-02 15:00:00,2023-01-02 16:30:00,90,Walking,4.1,125.0,126,81,15,1,0,0,0,false,,,
2022-12-31 23:22:19,2023-01-02 00:35:22,UTCZ,2023-01-01 22:13:34,2023-01-01 22:43:34,30,Cycling,6.0,182.0,145,119,9,88,3,0,0,false,,,
2022-12-29 22:57:47,2022-12-30 23:15:17,UTCZ,2022-12-30 17:27:03,2022-12-30 17:55:03,28,Cycling,8.3,269.0,158,133,1,18,73,4,0,false,,,
2022-12-29 22:57:47,2022-12-30 23:15:17,UTCZ,2022-12-30 17:19:05,2022-12-30 17:24:08,5,Cycling,4.1,13.0,119,97,72,4,0,0,0,false,,,
2022-12-28 00:34:42,2022-12-29 00:11:13,UTCZ,2022-12-28 21:49:32,2022-12-28 22:55:28,65,Activity,9.9,353.0,177,128,11,11,24,11,0,false,,,
2022-12-28 00:34:42,2022-12-29 00:11:13,UTCZ,2022-12-28 08:11:15,2022-12-28 08:41:15,30,Cycling,6.7,224.0,139,123,2,95,2,0,0,false,,,
2022-12-27 01:19:59,2022-12-28 00:34:42,UTCZ,2022-12-27 20:19:50,2022-12-27 21:04:50,45,Cycling,10.0,419.0,155,132,2,34,64,0,0,false,,,
2022-12-22 00:00:00,2022-12-22 23:55:55,UTCZ,2022-12-22 20:05:51,2022-12-22 21:23:00,77,Soccer,13.4,741.0,171,133,10,16,46,27,0,false,,,
2022-12-21 00:00:00,2022-12-22 00:00:00,UTCZ,2022-12-21 21:45:41,2022-12-21 22:01:24,15,Rowing,,,,,,,,,,false,,,
2022-12-21 00:00:00,2022-12-22 00:00:00,UTCZ,2022-12-21 18:39:12,2022-12-21 19:39:12,60,Cycling,,,,,,,,,,false,,,
2022-12-19 00:00:00,2022-12-20 00:00:00,UTCZ,2022-12-19 09:40:22,2022-12-19 10:00:34,20,Other,,,,,,,,,,false,,,
2022-12-18 00:00:00,2022-12-19 00:00:00,UTCZ,2022-12-18 08:46:07,2022-12-18 09:06:21,20,Other,,,,,,,,,,false,,,
2022-12-16 00:00:00,2022-12-17 00:00:00,UTCZ,2022-12-16 18:56:02,2022-12-16 19:16:16,20,Other,,,,,,,,,,false,,,
2022-12-16 00:00:00,2022-12-17 00:00:00,UTCZ,2022-12-16 06:18:19,2022-12-16 06:38:33,20,Other,,,,,,,,,,false,,,
2022-12-15 00:00:00,2022-12-16 00:00:00,UTCZ,2022-12-15 19:12:06,2022-12-15 19:37:32,25,Other,,,,,,,,,,false,,,
2022-12-08 00:00:00,2022-12-09 00:00:00,UTCZ,2022-12-08 19:09:17,2022-12-08 20:11:26,62,Running,,,,,,,,,,false,,,
2022-12-06 00:00:00,2022-12-07 00:00:00,UTCZ,2022-12-06 20:16:57,2022-12-06 20:24:51,7,Cycling,,,,,,,,,,false,,,
2022-12-05 00:00:00,2022-12-06 00:00:00,UTCZ,2022-12-05 20:50:01,2022-12-05 21:05:43,15,Elliptical,,,,,,,,,,false,,,
2022-12-05 00:00:00,2022-12-06 00:00:00,UTCZ,2022-12-05 19:48:19,2022-12-05 20:32:47,44,Weightlifting,,,,,,,,,,false,,,
2022-12-05 00:00:00,2022-12-06 00:00:00,UTCZ,2022-12-05 19:04:22,2022-12-05 19:24:23,20,Elliptical,,,,,,,,,,false,,,
2022-12-02 00:00:00,2022-12-03 00:00:00,UTCZ,2022-12-02 21:27:18,2022-12-02 21:35:15,7,Weightlifting,,,,,,,,,,false,,,
2022-12-02 00:00:00,2022-12-03 00:00:00,UTCZ,2022-12-02 07:45:10,2022-12-02 08:05:10,20,Cycling,,,,,,,,,,false,,,
2022-12-01 00:00:00,2022-12-02 00:00:00,UTCZ,2022-12-01 22:23:26,2022-12-01 22:53:26,30,Cycling,,,,,,,,,,false,,,
